Category,Website,Product,Date,Title,review
Bathing Soap,amazon.com,Pears Transparent Original Soap,30-06-16 0:00,Five Stars,love Pears soap
Bathing Soap,amazon.com,Pears Transparent Original Soap,20-06-16 0:00,Disappointing Unilever knockoff of the original,"When I lived in London a few decades ago, I used to buy Pears glycerine soap. It cleaned well, rinsed clean, and it had a nice, subtle fragrance. So when I saw 12 bars for a good price, I jumped at it. Alas, prior to receiving the soap, I didn't read the various reviews that mention that 1) the soap has been reformulated since Pears was acquired by Unilever, and 2) that the soap doesn't have the same subtle fragrance. This is not the Pears soap that I enjoyed. Rather, it is cloudier in appearance and has a very strong antiseptic odor that overwhelms the old subtle herbal scent of the soap. Leave it to a multinational conglomerate to ruin a brand that's been around for a few hundred years. This is not the wholesome Pears of the past. It's a cheap knockoff. While it's better than, say, Irish Spring, it doesn't compare to what it was. Very disappointed."
Bathing Soap,amazon.com,Pears Transparent Original Soap,28-05-16 0:00,Four Stars,good
Bathing Soap,amazon.com,Pears Transparent Original Soap,23-05-16 0:00,Five Stars,Nothing makes you feel as clean as Pears
Bathing Soap,amazon.com,Pears Transparent Original Soap,22-05-16 0:00,Thank You Amazon!,"My favorite soap, I can no longer find Pears at any store in my small town. Amazon to the rescue! I will be reordering as soon as I open the last box of 3 bars."
Bathing Soap,amazon.com,Pears Transparent Original Soap,18-05-16 0:00,I like this soap but have been recently learning about safe ...,I like this soap but have been recently learning about safe skincare and this product contains fragrance as well as propulene glycol which is linked to many allergies.
Bathing Soap,amazon.com,Pears Transparent Original Soap,26-04-16 0:00,Great Soap,The only soap I use
Bathing Soap,amazon.com,Pears Transparent Original Soap,19-04-16 0:00,Love it!,Love the texture and scent.
Bathing Soap,amazon.com,Pears Transparent Original Soap,19-04-16 0:00,Five Stars,Wonderful
Bathing Soap,amazon.com,Pears Transparent Original Soap,18-04-16 0:00,Wonderful,Soap very gentle on skin.
Bathing Soap,amazon.com,Pears Transparent Original Soap,16-04-16 0:00,Pretty Good Soap.,"The soap does a good job, but I got tired of the scent after a while. I believe that's just a matter of personal preference, so I can't really bash Pears for it."
Bathing Soap,amazon.com,Pears Transparent Original Soap,13-04-16 0:00,Five Stars,"Great price, smells great"
Bathing Soap,amazon.com,Pears Transparent Original Soap,16-03-16 0:00,Five Stars,Just what I had expected. Thank you
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-08-03 00:00:00,I love this soap,I love this soap. Smells clean and not too drying for a soap. Didn't trigger break outs or rashes. You can't find this in the drugstore where I live anymore. My 7 yo loves it too.
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-07-03 00:00:00,Five Stars,My long-time absolute favorite. Does not leave a residue on me or the shower.
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-04-03 00:00:00,Five Stars,We love this soap!!!!!
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-04-03 00:00:00,Pears Transparent Original Soap,"I was having problems with my hands splitting during the winter months. Then I remembered a brand my Grandparents used Pears Transparent soap. I remembered that it has Glycerin in it and that was what as a child we used to keep our hands soft. We used pure Glycerin on our hands with gloves to sleep to keep the glycerin from messing up the sheets. I started using Pears Transparent Original Soap over a year ago and with almost 2 winters behind us, my hands have stayed free of splits. I also like it because it does not mess up the soap dish like regular bar soaps do."
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-03-03 00:00:00,Great soap for men with sensitive skin!,"This soap smells great, almost woodland musk in aroma, and it leaves my skin super clean and soft. It's a great every day soap for hand and body washing in the shower, though it's a little drying on the face so use caution there. One downside is that a bar of Pears melts rather quickly as do mostly all glycerin soaps, so bulk up if you are a huge fan of this product."
Bathing Soap,amazon.com,Pears Transparent Original Soap,28-02-16 0:00,Five Stars,This is the best glycerin soap. I have sensitive skin and I love it. Have used it for years.
Bathing Soap,amazon.com,Pears Transparent Original Soap,28-02-16 0:00,Love this soap,"Love this soap! However, really wish it didn't dissolve so quickly and didn't have a medicinal fragrance. I acclimated to it over time though. If you want a soap that is moisturizing and stops the itch, this is it. A good, high-quality soap."
Bathing Soap,amazon.com,Pears Transparent Original Soap,2016-08-02 00:00:00,Five Stars,Love this stuff...
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-08-12 00:00:00,"I always use Pears soap, and buying online has ...","I always use Pears soap, and buying online has saved me quite a bit of money and is very convenient."
Bathing Soap,amazon.com,Pears Transparent Original Soap,16-11-15 0:00,NOT the Pears soap I remember growing up. The scent is completely different now. Won't be buying again...,Not the Pears soap I remember growing up. Completely different scent. Turns out the India based company now responsible for Pears soap changed the formula a few years back. Completely ruined the scent in my opinion. Pears soap always used to take me back to vivid scent triggered memories of childhood vacations at my grandmothers house. Feels as though this change in formula's stolen that powerful memory trigger for me. It's a shame.
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-09-11 00:00:00,Five Stars,Husband has used this soap for years because he has sensitive skin.
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-06-11 00:00:00,Bt this i must say was my perfect choice.,Perfectly original!!! its actly hard to find the original pears ... Bt this i must say was my perfect choice...
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-06-11 00:00:00,Five Stars,good quality n prompt service
Bathing Soap,amazon.com,Pears Transparent Original Soap,28-10-15 0:00,hate it.,its become a chemical bar not a soap bar. hate it.
Bathing Soap,amazon.com,Pears Transparent Original Soap,24-10-15 0:00,Just a clean washing soap.,"The soap that really leaves nothing behind. After your shower, just clean body; no scent, silky, oily residue. Well, it does leave you very clean."
Bathing Soap,amazon.com,Pears Transparent Original Soap,20-10-15 0:00,Still a great soap!,"I've loved this soap ever since I was a kid, back when dinosaurs roamed the earth. I've read that some reviewers complain about changes in the formula, but it's close enough for me."
Bathing Soap,amazon.com,Pears Transparent Original Soap,19-10-15 0:00,One Star,seems its a duplicate
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-03-10 00:00:00,but I do like this. Nice smell,"Bought this in Tasmania earlier this year on vacation. Worked really well. When I got back home, ordered from Amazon. Never used the older version, but I do like this. Nice smell."
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-01-10 00:00:00,Nice to be able to purchase 12 at a time ...,All natural and not on the shelves of most grocery stores. Nice to be able to purchase 12 at a time to stock up.
Bathing Soap,amazon.com,Pears Transparent Original Soap,18-09-15 0:00,Five Stars,Great
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-08-09 00:00:00,"Not the same, I miss the original formula.",I buy this soap because I have no other option since I like the Pears so much but it is NOT the original soap with the original formula and aroma. I really miss that one!
Bathing Soap,amazon.com,Pears Transparent Original Soap,28-08-15 0:00,I have always loved this soap,"I have always loved this soap. It's a high quality bar that lasts a while, but the best part is the smell. Sort of a frankincense and camp fire mix? My only complaint is the ingredient list. As we move towards more natural products, I was very disheartened to see Pears begin including a ton of chemicals (preservatives, detergents, stabilizers, etc) beginning in 2009. I'm not sure why the product was unchanged for 200 years but now required the addition of these items? I'm tempted to lower the star rating further because of this. Until I find a more natural product that smells as good, though, I plan to keep using this."
Bathing Soap,amazon.com,Pears Transparent Original Soap,14-08-15 0:00,Exactly as described,This is the only soap that I am not allergic to. Thank you for carrying.
Bathing Soap,amazon.com,Pears Transparent Original Soap,2015-03-08 00:00:00,"Very good, even tho' not quite as good as in the ""old days""","Pears soap is wonderful for its smoothness, mildness, not removing skin oils, and not leaving any oily feel. It also lasts a great deal longer than other transparent soaps such as Neutrogena. It's true that in the old days, decades ago, Pears made in England was an even better product, with a nicer perfume. Now it's made in India by a different (cheaper) manufacturing process, with a too-strong, not very pleasant, inferior perfume. The original English soap was dried slowly, which naturally produced the big dimple on each side of the soap bar. Now the dimple is artificial, shaped in a mold."
Bathing Soap,amazon.com,Pears Transparent Original Soap,31-07-15 0:00,Great soap. As good as Nutrogena without the high ...,Great soap. As good as Nutrogena without the high price. Can't find in store anymore like all products that I love.
Bathing Soap,amazon.com,Pears Transparent Original Soap,29-07-15 0:00,Remembrances.,"As a child growing up in England my mother always used Pears soap. I love the smell of the original, have never tried any of the other fragrances. This will remind me of my mum!"
Bathing Soap,amazon.com,Pears Transparent Original Soap,22-07-15 0:00,As described,As described
Bathing Soap,amazon.com,Pears Transparent Original Soap,17-07-15 0:00,Five Stars,Makes your skin feel soft and clean!
